ra,dec,hst-f814w,uvista-y,uvista-j,uvista-h,uvista-ks,irac-ch1,irac-ch2,nircam_f115w,nircam_f150w,nircam_f277w,nircam_f444w,zpdf_med,mass_med,ssfr_med,ML-class,SED-class,ML-class_prob
149.9220112,2.23018409,25.30264726,25.11847567,25.10750659,25.12285038,24.31013726,24.43956464,24.28802374,25.35173206,25.3078568,24.09337388,24.1447411,4.62,9.89632,-8.59591,FALSE,FALSE,0.001752189
150.1859545,2.034155442,26.32410843,26.03241891,25.83430911,25.71092039,24.87268665,24.9584287,24.88791363,26.3463494,25.77549933,24.54172602,24.58322974,4.601,9.74272,-8.53442,FALSE,FALSE,0.000212866
149.7866572,2.102625027,26.58681579,26.57393059,26.90861268,25.78527587,25.27303203,24.67226515,24.72636161,26.76955004,26.24002945,24.88154852,24.44353762,4.6088,9.99923,-8.54703,FALSE,FALSE,1.20E-05
149.8594006,2.040548429,24.01207507,24.03716328,24.03611618,24.0682044,23.8041608,23.46780523,24.20697262,24.05236622,24.13646276,23.60874235,23.81549183,4.6068,9.82389,-8.5216,FALSE,FALSE,0.00015191
149.8827629,2.04760626,26.75311227,26.43617417,26.51439891,26.27156039,25.28746746,24.68593213,24.80582728,26.48306173,26.4178425,25.10704133,24.98435567,4.6166,9.63875,-8.57062,FALSE,FALSE,4.99E-06
150.1376345,1.843848267,23.18515667,22.51000552,22.51265629,22.52172357,22.62420866,21.75488517,23.36855758,22.9574341,22.88534556,23.22725049,23.84399681,4.6058,9.52883,-7.61308,FALSE,FALSE,0.000190323
150.0973976,1.901981133,25.41555691,25.30266924,25.21494604,24.7827136,24.25859561,24.02227647,24.05475103,25.06873556,24.83923762,24.00290911,23.864942,4.6082,9.95935,-8.43729,FALSE,FALSE,0.00082517
150.2811751,1.784581706,27.15524108,25.7509569,25.4764518,25.08420303,24.44829432,23.81383184,23.70545996,26.41512753,25.71848834,23.8229502,23.41314509,4.6092,10.4318,-8.74088,TRUE,FALSE,0.000231181
150.3216738,1.825275923,26.43056985,25.81482644,25.67250702,25.62875035,25.0632346,24.59586046,24.87098239,25.89116537,25.71769201,24.57373702,24.69722962,4.605,9.60131,-8.32036,FALSE,FALSE,4.13E-05
149.9655344,2.535037851,25.33391727,24.94724907,25.39292377,24.6055298,24.34201626,23.3752019,23.68645266,25.38889483,25.45857726,24.04049515,24.40384982,4.6186,9.76305,-8.48354,FALSE,FALSE,0.006699122
150.1521185,2.53023039,25.49103827,25.00078447,24.88945882,24.76132459,24.13035617,23.84565374,23.88717825,25.08768247,24.92356872,23.88744194,23.78105315,4.6102,10.01273,-8.39189,FALSE,FALSE,7.01E-05
150.2518439,2.400085456,25.32652817,25.01994812,25.04079629,25.14212757,24.89066754,24.30239542,24.52210454,25.18171943,25.01812384,24.18766511,24.31718821,4.62,9.68728,-8.30815,FALSE,FALSE,0.000232808
150.3136336,2.526412619,26.24076198,25.61155376,25.47973613,25.53169497,24.97348654,25.02540927,24.75331344,26.36653798,25.72513316,24.67878572,24.57598081,4.6206,9.73026,-8.44364,FALSE,FALSE,0.001849376
150.338178,2.404908437,26.80325514,25.87109861,25.94519673,26.23534012,25.05137536,24.73638509,25.5109583,27.03757255,26.24069966,24.85867822,24.82612436,4.6199,9.65173,-8.42591,FALSE,FALSE,0.000120857
150.3418913,2.418274433,25.17861445,24.93065747,24.97994315,24.83556941,24.25716798,23.79528571,24.03766353,24.90957661,24.83871335,24.06123888,23.96415461,4.6246,9.76662,-7.94218,FALSE,FALSE,3.28E-05
150.384703,2.408432269,24.42612644,23.88560205,23.86149007,23.72522814,23.3402887,23.05791229,23.13248375,24.02398157,23.89598832,23.19376882,23.30142328,4.6224,9.91772,-8.00626,FALSE,FALSE,0.729492837
150.3628674,2.468725994,24.42081822,24.05378327,24.0942292,24.12590324,23.81960983,23.77801746,23.8977,24.35554037,24.249303,23.69843317,23.99705903,4.6158,9.58532,-7.86387,FALSE,FALSE,0.001223295
150.1618584,2.280556396,26.02227997,25.95045585,26.17811866,25.73773557,25.19414613,25.02228223,24.94701134,25.73873952,25.90207283,24.88835684,24.92618026,4.6073,9.56347,-8.53632,FALSE,FALSE,0.000203943
150.3266143,2.283627939,26.46793516,26.10183301,25.93214437,26.1910614,24.80774671,24.82069855,24.85391036,26.37294728,26.51444424,24.84250087,24.84450761,4.6025,9.64239,-8.53114,FALSE,FALSE,0.000326835
150.3443336,2.278604847,24.98948173,24.41885982,24.46070115,24.31559036,23.96057991,23.67877096,23.78283215,24.83670147,24.73024473,23.99480688,24.1190844,4.6143,9.58254,-7.96373,FALSE,FALSE,0.46935915
150.2731462,2.341602991,25.67289516,25.28606361,25.22887312,24.99279514,24.46300158,24.19419877,24.26584487,25.24274418,25.16207397,24.33461986,24.37847314,4.6137,9.55886,-7.99815,FALSE,FALSE,0.022740526
150.4073783,2.282763527,25.53513578,23.53432365,23.65092718,23.62825253,23.91816427,22.93207689,22.84522258,24.6618605,24.81380141,23.88206009,24.31081416,4.604,9.55469,-8.06221,FALSE,FALSE,0.000643497
149.8995291,2.140249799,25.58497698,25.36726993,25.3505801,25.18785665,24.71289309,24.62879875,24.9154914,25.16033335,25.14918827,24.39229785,24.40968175,4.6327,9.63591,-8.34235,FALSE,FALSE,7.65E-06
149.9894463,2.17822009,25.89428954,25.96871125,25.78328514,25.90940695,24.96106701,26.42634539,26.36191636,25.81052393,25.90591911,24.97559114,25.00497917,4.6252,9.50537,-8.44164,FALSE,FALSE,9.64E-05
150.2222588,2.123396221,25.6232671,24.81721458,24.94778715,25.04760693,24.45589045,24.33186421,24.69758731,25.26110611,25.06921257,24.23683465,24.44393451,4.6494,9.52171,-8.06513,FALSE,FALSE,0.879474209
149.7869882,2.024009738,25.6067936,25.27594524,25.36199539,25.19226365,24.75936632,24.46911848,24.64438147,25.44310311,25.31183858,24.4656592,24.49320143,4.6341,9.65593,-8.43685,FALSE,FALSE,0.30211431
149.8162698,2.034531421,26.43976,25.55169227,25.54762663,25.08331002,24.55275464,23.82572281,23.96922098,25.90820611,25.55525452,24.12499887,24.23885294,4.6264,9.90977,-8.56785,FALSE,FALSE,7.01E-05
149.8952805,2.016999263,28.54127224,21.34288887,22.421949,23.19864866,23.8263247,25.3490626,24.95004797,30.0743232,30.08065904,27.08685229,25.59237765,4.6291,9.98443,-8.48327,FALSE,FALSE,0.003318648
150.201111,1.771216279,24.43357543,24.18335654,24.24075389,24.14801854,23.73663305,23.78300395,23.86518747,24.32798799,24.21106697,23.57440455,23.50136627,4.6388,9.88512,-7.84201,FALSE,FALSE,1.83E-05
150.0995479,1.881237718,26.65528671,25.60995415,25.58583844,25.5033138,24.86554578,23.96518083,24.09394572,25.9835301,25.71392336,24.54687198,24.57114788,4.6371,9.65428,-8.34048,FALSE,FALSE,1.45E-05
150.1481701,1.971459825,26.84025419,26.31282188,25.91617889,25.70610339,24.92001495,24.68890596,25.20779183,25.98026798,25.71702332,24.80276366,24.73660403,4.647,9.60041,-8.37406,FALSE,FALSE,0.001715502
150.0318944,2.60147096,25.68375037,25.13687934,25.19688257,25.39058813,24.70391303,24.8763264,24.92881748,25.53901331,25.56322739,24.41569672,24.71423733,4.6267,9.58213,-8.41167,FALSE,FALSE,0.00015292
150.1115528,2.514471946,24.44033468,24.06746398,24.11392627,23.97762155,23.47019904,23.29391277,23.39145948,24.19182048,24.05428341,23.31762907,23.29540315,4.6318,10.02278,-8.18432,FALSE,FALSE,0.000682553
150.0314668,2.559176507,24.64180224,24.0077632,23.63063786,23.38999966,23.24279182,22.71700666,23.81190991,24.64363238,24.63262026,23.16853489,23.88042513,4.6492,9.53422,-7.619,FALSE,FALSE,0.000315084
150.1349183,2.534791494,24.62966365,24.23885574,24.21608946,24.26559689,23.63725207,23.73895907,23.84416769,24.38908515,24.34750744,23.56753605,23.72265133,4.6256,9.78252,-8.03348,FALSE,FALSE,0.000188316
150.2573989,2.405580827,26.20329086,24.96713577,24.80490474,25.32488713,24.47551184,24.18215394,24.31584565,25.28966216,25.44381029,24.28546484,24.13762608,4.6469,9.71505,-7.79505,FALSE,FALSE,0.00012385
150.1957069,2.447680256,26.49909489,26.15774291,25.99311539,25.78452895,24.69050709,24.63696099,24.76034895,26.06914746,25.94352343,24.56069567,24.3652156,4.6338,9.82653,-8.0998,FALSE,FALSE,0.004696595
150.3058017,2.510715205,26.59868565,25.89303467,25.67910913,25.79927845,24.7762795,24.822449,25.05707554,26.66900983,26.039168,24.44245611,24.73203785,4.6364,9.6447,-8.27111,FALSE,FALSE,0.071271562
150.2252831,2.571530329,25.1693213,25.10608868,24.99744834,24.91885217,24.54606283,24.4607581,24.79715446,25.13149817,25.12736943,24.25567493,24.49703856,4.6275,9.59364,-8.24172,FALSE,FALSE,7.78E-05
150.4926634,2.382101387,25.52508302,23.68024646,23.52578929,23.5268845,23.39984355,22.01586736,22.05394906,25.26452605,24.90389138,23.46450859,24.09970839,4.6458,9.66546,-7.78235,FALSE,FALSE,4.63E-06
150.4573493,2.422929432,27.05199485,27.13365674,26.87218598,25.74263303,25.49326531,25.07962661,24.61545476,26.69834818,26.35376278,24.71070673,24.30626135,4.6254,10.06532,-8.60554,FALSE,FALSE,3.81E-05
149.9340734,2.369894831,27.16937075,27.17724527,26.3569994,26.72009802,25.73016405,23.97606164,23.52490217,28.0593972,26.89966292,24.60775405,23.75086901,4.6291,10.49867,-8.25187,FALSE,FALSE,0.001261556
149.9432974,2.46880595,25.91338209,25.01389281,24.94665279,24.83994169,24.29269708,23.69990227,24.26198858,25.51570378,25.27034708,23.47678706,24.29916569,4.6423,9.5,-7.3,FALSE,FALSE,4.71E-06
150.0554353,2.257675632,26.98497927,27.25798008,27.60231971,26.57695533,25.39821962,24.92910925,24.43223237,26.6564957,26.24008077,24.64111681,24.14155788,4.6411,10.24249,-8.67991,FALSE,FALSE,0.005231098
149.9844859,2.288904331,25.570198,23.30888357,22.75616821,22.900807,23.15912888,23.8286973,23.47747667,25.60852559,25.24168474,23.98483212,24.42289898,4.6481,9.63281,-8.19197,TRUE,FALSE,0.00084273
150.1993611,2.341148533,25.73083168,25.29202521,25.3611051,25.10565559,24.73748829,24.5696145,24.87956629,25.27189922,25.36090526,24.36932672,24.52031207,4.6299,9.63165,-8.35903,FALSE,FALSE,0.848768902
150.2628107,2.15354458,26.44419288,26.1019568,25.74913493,25.4479218,24.64170501,23.93001245,23.90485413,25.71582638,25.29259629,24.05332877,23.74505024,4.6306,10.13006,-8.45302,FALSE,FALSE,0.001940863
150.002208,2.212125823,26.63561155,25.10159341,25.58439964,25.56150384,24.72048615,24.02307166,26.1881801,26.3508429,26.04744098,24.56395644,24.713135,4.6524,9.72212,-8.56112,FALSE,FALSE,0.997722985
150.3647063,2.067416787,25.69662303,24.82931025,24.61757457,24.68981279,24.13476089,24.23375654,24.33955381,25.19570325,25.09686513,24.21845044,24.21194088,4.6587,9.68502,-8.05585,FALSE,FALSE,0.002844896
149.7827306,2.042785317,25.36906223,23.86819969,23.63299042,23.60167418,23.33877521,23.35862346,23.74428151,24.77821999,24.46545366,23.10856524,23.77307171,4.674,9.79359,-7.88466,FALSE,FALSE,0.041828882
149.9032907,2.028606896,26.53852975,27.02381101,26.13632797,26.11334739,24.83895519,24.09986177,24.03569884,25.98500503,25.87576567,24.48505819,24.16258555,4.6503,10.03225,-8.47564,FALSE,FALSE,1.20E-05
150.2771614,1.869427864,26.69046417,25.71667278,25.63690077,25.35899114,25.11294885,24.39970356,24.92637557,25.89125138,25.72414228,24.39339204,24.4558229,4.6713,9.63909,-8.07538,FALSE,FALSE,6.89E-06
150.0012457,2.627152451,27.50597678,26.4544465,26.85580556,25.989162,25.495894,25.45787527,25.35361062,26.83979371,26.85064822,24.83699414,24.5462329,4.6717,9.95741,-8.65116,FALSE,FALSE,0.000470604
149.9798493,2.635607473,25.1213119,24.67768435,24.6534199,24.43268146,24.05994469,24.00651587,24.27277021,24.86203542,24.76823912,23.76307518,23.93478095,4.674,9.86058,-8.35123,FALSE,FALSE,0.033891055
150.0099604,2.641919393,25.01764076,24.36704944,24.35237439,23.98239181,24.11559676,22.60566266,22.65050251,25.00498544,25.21101605,23.93825163,24.36333914,4.65,9.59722,-8.12744,FALSE,FALSE,0.00068884
149.940443,2.667421206,26.24565283,25.57231585,25.44303403,25.08132339,24.62309738,24.61655203,24.76999728,25.8979976,25.64623756,24.35292852,24.48408603,4.6672,9.72672,-8.5239,FALSE,FALSE,6.29E-06
149.9961529,2.657278169,26.24008402,25.18917482,25.2096549,25.03379519,24.7152426,24.33028677,25.069142,26.09424867,25.93862562,24.48544623,24.79217359,4.6548,9.50703,-8.20271,FALSE,FALSE,0.227953584
149.9778174,2.669780935,24.66845997,24.58821009,24.4731577,24.49747261,24.05212507,23.72699392,24.01890186,24.29884766,24.38043215,23.84629752,23.91609506,4.6615,9.81097,-8.26214,FALSE,FALSE,0.961758371
150.0234954,2.508773142,24.55361923,24.1660857,23.92766395,23.66296186,23.30607663,23.1682553,24.0608577,26.08057517,25.56886626,22.98412652,23.72387051,4.6587,9.76613,-7.69584,TRUE,FALSE,1.75E-05
150.2201994,2.48515738,25.22394934,24.58415147,24.01757883,23.93170536,23.74287001,22.92990235,23.65995048,24.37570797,24.16388163,23.64922817,23.42983162,4.6709,10.15309,-8.24799,FALSE,FALSE,9.73E-05
150.2406783,2.496039204,25.0118107,24.80604779,24.79486372,24.54024879,24.10227128,24.15068153,24.25377969,24.72008367,24.76360029,24.067517,24.04882941,4.6665,9.82834,-8.35352,FALSE,FALSE,1.31E-06
150.3753089,2.369488633,25.94372327,24.71525041,24.776146,24.48129516,24.06459677,23.64515295,24.48972167,25.92714773,25.82514455,24.43567652,24.19234335,4.6574,9.755,-8.21397,FALSE,FALSE,0.947487835
150.3702868,2.380501788,25.20084979,25.16537152,25.21794425,25.06409491,24.28854007,24.15007977,24.68508232,25.00295418,24.95479809,24.02307274,24.14345928,4.6645,9.86217,-8.52766,FALSE,FALSE,0.000136329
150.3980813,2.391479942,26.55187225,25.77527805,25.7231323,25.83820102,25.42199909,25.95010396,24.70045063,26.14529435,25.74504183,24.61970907,24.57651529,4.6639,9.76843,-8.54748,FALSE,FALSE,5.00E-06
150.3662442,2.454644672,25.165174,24.749497,24.71619621,24.76003547,24.26689048,24.37250092,24.55866794,24.94085535,24.97780999,24.17929305,24.22872254,4.6577,9.75763,-8.35066,FALSE,FALSE,0.000336942
149.8458319,2.380110664,27.60648269,26.53769735,27.38684716,25.92085467,25.3359735,25.54614797,25.06635373,26.64837743,26.26357772,24.8532638,24.88665157,4.6679,9.69205,-8.61999,TRUE,FALSE,0.000102087
149.8512353,2.42425038,27.73347584,26.42942946,27.05487104,25.83784222,25.51240671,26.19374177,25.10876119,28.32591704,27.55050208,25.30670782,24.44641979,4.6714,10.12989,-8.44758,FALSE,FALSE,2.09E-06
150.0514368,2.263138384,26.619393,26.39666724,26.52140251,27.30530425,26.20987536,25.92268917,25.91346069,26.37587921,26.22344095,25.24244254,25.16273683,4.6691,9.56753,-8.70051,FALSE,FALSE,2.53E-05
150.1926585,2.175655788,25.68341177,25.45843159,25.26756332,25.13311429,24.53670845,24.51398813,24.77775627,25.40011818,25.11033693,24.36777253,24.37335203,4.6591,9.64421,-8.27738,FALSE,FALSE,0.290812043
150.1551028,2.200589713,26.44430211,26.42300952,26.2594292,25.86279784,25.23271805,24.91050789,24.97475464,26.25145693,26.04917555,24.92572605,25.04042955,4.6501,9.50857,-8.51283,FALSE,FALSE,2.78E-05
150.1083313,2.22519397,24.82181306,24.25846359,24.18878024,24.05675771,23.53400394,23.34653271,23.27647132,24.56281406,24.32705113,23.48577081,23.50080044,4.6519,9.96756,-7.94775,FALSE,FALSE,4.04E-05
150.0870086,2.283502062,25.76361309,25.78634967,25.57574554,25.36218765,25.05323868,24.48963321,25.46875827,25.40344657,25.26072181,24.43402633,24.49189388,4.6577,9.64155,-8.43784,FALSE,FALSE,3.64E-05
150.1524839,2.272206281,26.33269108,26.00882268,26.21737483,25.94449954,24.9359804,24.61686951,24.61502642,25.86786657,25.59257578,24.71597349,24.81547052,4.6503,9.54718,-8.39313,FALSE,FALSE,9.82E-05
150.1469295,2.321281473,25.59748914,25.4999177,25.38255754,25.43037086,24.47411701,24.1358265,24.14155618,25.21557173,25.26635481,24.33036909,24.28876859,4.651,9.7941,-8.28309,FALSE,FALSE,0.000185203
150.2056002,2.303926628,26.09018358,25.64053566,25.47040006,25.41670713,24.77823058,24.41738082,24.47555346,25.69292785,25.36631046,24.34352713,24.25614045,4.6545,9.87424,-8.43594,FALSE,FALSE,6.69E-05
150.224459,2.19207862,24.58772377,24.39414269,24.09833361,23.94459664,23.53592896,23.04437226,23.14765296,24.27592162,24.00650172,23.13579816,23.18321456,4.6685,10.12035,-8.0985,FALSE,FALSE,0.000743253
150.3565039,2.31074037,26.23886544,25.34201045,25.36713267,25.02882144,24.52792267,24.06106888,24.30415279,25.52789378,25.42952023,24.42198332,24.31363322,4.6608,9.78805,-8.34687,FALSE,FALSE,8.36E-07
150.052043,2.09860024,28.90606995,27.1490602,27.60242473,26.48356791,25.68134823,24.41736856,23.83414962,28.14839347,27.32383451,24.62380635,23.76620486,4.6782,10.48995,-8.66124,FALSE,FALSE,3.19E-05
150.214517,2.017341828,25.2711276,24.84479308,24.74219402,24.60213406,23.92694009,23.61122322,23.88753675,24.84689762,24.72113109,23.78110016,23.83771759,4.692,9.85231,-8.08123,FALSE,FALSE,7.43E-05
150.2700378,2.045485727,24.83691472,24.75168354,24.66226555,24.7777548,24.36918993,24.48040839,24.97704307,24.77032764,24.68074687,23.95696377,24.01593338,4.6948,9.83232,-8.31517,FALSE,FALSE,0.000778138
150.2916193,2.018465051,26.08103266,26.03396701,25.53678362,25.03781931,24.72748074,24.63275713,24.35989502,25.74229363,25.53424745,24.4708069,24.29485964,4.681,9.87332,-8.41163,FALSE,FALSE,4.82E-05
149.7718369,2.0141943,25.68946021,25.43508939,25.67056404,25.69194644,24.62456103,24.49917754,24.416829,25.37138387,25.25788817,24.34660698,24.12294556,4.6893,9.94168,-8.36949,FALSE,FALSE,0.856960932
149.8189983,2.004380965,25.28230845,24.91207737,24.79771086,24.85669097,24.06508112,25.00351477,24.39468672,25.09114561,24.99141093,24.05563695,24.27291731,4.6913,9.59551,-8.06437,FALSE,FALSE,0.065253582
149.7249789,2.049124758,28.98854856,26.01379827,26.84164981,26.20160534,26.17543311,24.46352864,24.36966653,26.39336626,26.37270494,25.42769443,25.10845229,4.6973,9.54926,-8.32052,FALSE,FALSE,0.000240629
149.7906989,2.116286282,26.15984697,25.79874311,26.11406209,25.39723866,24.69776936,24.56115727,24.65436373,25.61123298,25.60719725,24.5078733,24.39347467,4.6762,9.85617,-8.59974,FALSE,FALSE,8.76E-05
149.8779078,1.976699086,24.99484283,25.21118237,25.14432369,25.0199704,24.64501334,24.41402387,24.43554451,25.16864462,25.141074,24.46595232,24.62941844,4.683,9.51248,-8.1685,FALSE,FALSE,7.13E-05
149.9035466,2.027849517,25.35145618,25.4792721,25.20160163,25.40697132,24.67173408,24.32453323,24.76276553,25.41076042,25.22367566,24.36332226,24.07397617,4.6816,10.03423,-8.76114,FALSE,FALSE,1.89E-05
150.0598581,1.959822063,26.19066709,25.27301245,25.3671784,25.15623017,24.37950516,23.81838302,24.16700129,25.5908102,25.23007982,23.97985267,24.08005315,4.6795,9.91086,-8.76029,FALSE,FALSE,2.64E-05
150.2375226,1.758867238,26.68341904,25.83530278,25.42766035,25.69215791,24.74510667,24.24058148,24.70019331,26.06432464,25.48111396,24.46260247,24.5311807,4.6784,9.54375,-7.94481,FALSE,FALSE,0.004668117
150.247439,1.773961305,24.36127353,24.00680119,23.96188399,23.95986715,23.4212746,23.33149189,23.50971991,24.02529257,24.0556095,23.19202337,23.37851602,4.689,9.95531,-8.06059,FALSE,FALSE,0.000136696
150.2538945,1.804506064,25.50487391,25.2016284,24.99355082,24.68567709,24.25717833,23.77434396,24.12121572,24.93345675,25.01184704,23.99840262,24.03905132,4.6936,9.82016,-8.1852,FALSE,FALSE,5.46E-06
150.2771469,1.869305506,26.61778339,26.00186184,25.99873273,25.73726419,25.3594027,25.18140939,26.68326389,25.83438682,25.6572296,24.12311808,24.45821314,4.6901,9.52994,-7.68449,FALSE,FALSE,0.000147142
150.2769245,1.885080685,23.96769538,23.73217494,23.63378709,23.61085805,23.43951252,23.26548549,23.60688084,23.83876042,23.52884187,23.22801829,23.48996945,4.6926,9.5,-7.3,FALSE,FALSE,0.000371181
150.2721048,1.893081574,26.4897123,26.00987923,26.21213123,25.86903876,25.31366864,25.64513124,25.52902057,26.85049366,26.11379419,25.07204281,25.04573158,4.6783,9.51907,-8.43365,FALSE,FALSE,0.000638566
150.1307208,2.481266467,26.71065304,25.75627949,26.17623679,25.20903903,25.09849686,24.33688978,24.42321264,26.10665458,25.86060789,24.35766456,24.1113391,4.6911,10.0804,-8.46383,FALSE,FALSE,1.65E-06
150.0446169,2.526600399,25.49092985,25.31577466,25.35484529,24.83457623,24.52889388,23.84194168,23.64313592,25.0897717,24.98325824,24.05979581,23.94579001,4.6846,9.94499,-8.39579,FALSE,FALSE,0.000511577
150.243019,2.495756849,25.49204939,25.11669447,25.12391806,24.76875918,24.31958596,24.1753361,24.33712242,25.20531821,25.07468288,24.07456147,24.28170635,4.6993,9.67927,-8.22615,FALSE,FALSE,0.000116326
150.2270723,2.576745139,25.12707076,24.88705428,24.76695936,24.23335793,23.33832225,22.85074561,23.05293743,24.9207966,24.41546007,22.76994781,22.65011032,4.687,10.46828,-7.79386,FALSE,FALSE,0.02213236
150.3747479,2.366516517,25.30452782,24.72317841,24.6492348,24.47830455,24.01422288,23.54853919,23.84933518,24.88225516,24.6288822,23.79613871,23.70077531,4.6762,9.93325,-8.15422,FALSE,FALSE,0.00246756
150.4299108,2.444623268,25.6451124,24.71910808,24.80510938,24.74806587,24.44539963,24.38796079,24.92598354,25.44098044,25.34378724,24.31608024,24.4461022,4.6908,9.64852,-8.32048,FALSE,FALSE,5.45E-05
150.3676893,2.468290176,25.14338063,24.94458442,24.7613345,24.70005447,24.01966937,23.76490622,23.70009795,24.98390126,24.78832171,23.74343925,23.65522933,4.6777,10.09143,-8.37171,FALSE,FALSE,0.002157728
150.3675535,2.522597086,26.52214191,25.7966127,25.88878835,25.7512504,24.97589942,25.49645706,25.9460615,25.8353675,25.58323861,24.6256891,24.73581219,4.6825,9.59522,-8.37723,FALSE,FALSE,1.90E-05
150.4673188,2.422571037,25.47101992,24.97987124,24.98495849,24.80267792,24.44206617,24.51577917,24.58136473,25.0431821,24.996755,24.18795024,24.19045792,4.6879,9.66957,-8.04808,FALSE,FALSE,2.70E-05
149.8820036,2.413483978,24.98933349,24.91175515,24.8393913,24.73613403,24.18633195,24.41154672,24.4711726,24.72140502,24.68388668,23.94563156,24.05225833,4.6786,9.70239,-8.09262,FALSE,FALSE,0.003517979
149.8852757,2.460928352,26.05343694,25.76212856,25.53521187,25.29244391,24.95884119,24.35075884,24.62732978,25.74625985,25.50457296,24.66997722,24.65436078,4.6882,9.58309,-8.23221,FALSE,FALSE,0.000344359
150.0827134,2.413136224,24.56061837,24.11648586,24.05516554,24.09920621,23.49546826,23.79972313,23.66900333,24.16810809,24.1404769,23.4468362,23.42289589,4.6752,9.85432,-7.68755,FALSE,FALSE,1.70E-07
150.1053816,2.291183017,26.54452417,25.69492957,25.73117347,25.42918112,25.02098745,25.12111626,26.5271037,25.76355712,25.62469821,24.4295614,24.63430755,4.6923,9.67316,-8.32889,FALSE,FALSE,0.000297058
150.2176827,2.254304255,25.52250798,24.74884522,24.88009763,24.80958171,24.26654723,23.49409351,24.0632737,25.27625676,25.04474192,23.3745477,24.16409522,4.6842,9.74278,-7.98116,FALSE,FALSE,0.000133737
150.1034312,2.328497934,25.19158464,24.40383284,24.54459214,24.0100611,23.46464606,23.16143994,22.99723072,24.51447129,24.24247525,23.19237989,22.97603869,4.6915,10.23496,-8.03214,FALSE,FALSE,0.004086137
150.4201578,2.149493577,26.47904022,26.0411807,25.93051616,25.64134778,25.20945219,24.85122546,25.3402189,26.18031983,25.95740826,24.96878962,24.74173198,4.6936,9.68176,-8.37455,FALSE,FALSE,4.56E-05
150.4730236,2.251391907,25.09953532,24.71371399,24.75812041,24.70816582,24.41433834,24.58380395,24.67654073,24.79214906,24.89701243,24.15447036,24.26456164,4.6895,9.68721,-8.2534,FALSE,FALSE,0.000115159
149.8022364,2.138338342,26.07157857,25.61558689,25.52354382,25.40578481,24.76475954,24.18629542,24.26810905,25.64270624,25.53312946,24.51159493,24.72426107,4.7001,9.54381,-8.21551,FALSE,FALSE,0.445180463
149.8113294,2.172661485,25.31298992,25.14350197,24.75293884,25.07143986,24.3839354,23.99850902,24.40629331,24.84104207,25.61343815,23.96256334,24.06534465,4.721,9.90737,-8.47936,FALSE,FALSE,0.881915433
149.8266909,2.275386588,25.91653773,24.88930872,25.02317691,25.08181967,24.46257454,22.98374963,22.92652621,25.80750337,25.82339599,23.7902821,23.24885831,4.7234,10.59396,-9.57457,FALSE,FALSE,2.93E-05
150.1195703,2.155063252,25.85126364,24.9558956,24.67820187,24.74849694,24.48582826,24.27207807,24.40175817,25.58323145,25.21316171,24.30839226,24.35275431,4.7071,9.65164,-8.0817,FALSE,FALSE,2.46E-05
150.2436983,2.043394118,24.64641177,24.19813208,24.12774589,24.04293369,23.62073077,23.34639629,23.68877219,24.22331953,24.12851107,23.25887815,23.36876063,4.7152,10.01278,-8.17145,FALSE,FALSE,0.000255392
150.306644,2.026206269,27.00619568,27.59918747,26.62454256,25.89576941,25.07932273,24.12734483,24.44669994,26.72381797,26.06620897,24.7038558,24.33548842,4.7116,10.00736,-8.60576,FALSE,FALSE,0.00119868
149.796769,1.997130164,25.14960646,24.70991476,24.58568228,24.4044611,23.93950588,23.63071766,23.7005818,24.71548923,24.61092096,23.73775555,23.72493512,4.703,9.91739,-8.12689,FALSE,FALSE,5.86E-05
149.7865796,2.044598624,26.52720089,25.27353256,25.44840819,25.12714645,24.83097468,24.32345135,24.37401046,26.01123949,25.55008534,24.31774881,24.50885209,4.7202,9.70745,-8.3285,FALSE,FALSE,0.712941278
149.8095307,2.071492852,25.95493419,25.18824907,25.08155804,24.87876094,24.48806786,24.71794858,24.9370672,25.70317418,25.42138668,24.47763392,24.46526561,4.7145,9.63223,-8.1496,FALSE,FALSE,0.234846281
149.8339932,2.093242407,26.44570662,26.25152391,26.04098819,26.42301526,25.1489515,24.80808105,24.79444663,26.09474642,25.81198886,24.75365207,24.77099847,4.7076,9.61112,-8.39438,FALSE,FALSE,0.136288803
149.918279,1.893272467,25.45495724,24.85515345,24.76498544,24.44470393,23.93310516,23.52321924,23.53713971,24.9300071,24.75316351,23.57558409,23.52701484,4.7183,10.16857,-8.4694,FALSE,FALSE,0.000768897
149.8203444,1.930071978,25.78876203,21.93466143,22.18641074,22.7087986,23.02030517,23.46293123,22.67046451,24.72746076,24.78799564,23.69793086,23.9697286,4.7088,9.86661,-8.35947,FALSE,FALSE,0.005120446
149.9097357,1.904291965,25.27412885,24.79142266,24.74138512,24.88551919,24.62075186,24.44605521,24.53937224,25.01994414,25.06972628,24.30817431,24.36862296,4.7148,9.68469,-8.29273,FALSE,FALSE,4.22E-05
149.9549835,1.991761092,26.76378759,27.32007436,25.21587757,24.57798734,24.41005115,22.98775067,22.75436772,26.00563689,25.86276661,23.88485306,24.29364369,4.7214,9.59998,-7.30006,TRUE,FALSE,0.000165272
150.0861114,1.902086512,26.32575165,26.05370337,26.36793742,26.33989768,25.6003052,24.45271569,24.47716188,26.20782337,25.99649235,24.97848543,24.90296246,4.7076,9.63968,-8.56341,FALSE,FALSE,2.06E-06
